Nama_Makanan,Produsen,Porsi,Energi (kkal),Protein (g),Karbohidrat (g),Lemak (g),Gula (g),Natrium (mg),Serat (g),Persentase_AKG_Energi,Persentase_AKG_Protein,Persentase_AKG_Karbohidrat,Persentase_AKG_Lemak,Persentase_AKG_Natrium,Lemak_Jenuh,Natrium,Protein,Karbohidrat_Total,Energi,Lemak_Total,Serat_Pangan,% AKG Energi,% AKG Protein,% AKG Lemak,% AKG Karbohidrat,% AKG Gula
Tempe gembus yogya,Tidak Diketahui,1.1,76.0,6.8,10.6,0.7,0.0,0.0,5.3,3.53,11.33,3.26,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5348837209302326,11.333333333333332,1.044776119402985,3.2615384615384615,0.0
Oreo dutch Cocoa wafer,PT. Unggul Indo Modern Sejahtera,2.0,50.0,1.0,17.0,6.0,9.0,50.0,2.0,6.05,1.67,5.23,8.96,3.33,15.0,0.0,0.0,0.0,0.0,9.0,7.0,2.3255813953488373,1.6666666666666667,8.955223880597014,5.230769230769231,18.0
Starbucks hot caffe mocha (whole milk),Tidak Diketahui,13.0,330.0,13.0,42.0,12.0,0.0,0.0,0.0,15.35,21.67,12.92,17.91,0.0,0.0,0.0,22.0,0.0,16.0,18.0,0.0,15.348837209302326,21.666666666666668,17.91044776119403,12.923076923076923,0.0
Yogurt greek heavenly blush strawberrt,PT. Heavenly nutrition indonesia,4.0,170.0,5.0,18.0,9.0,10.0,45.0,4.0,7.91,8.33,5.54,13.43,3.0,0.0,0.0,9.0,0.0,0.0,14.0,14.0,7.906976744186046,8.333333333333332,13.432835820895523,5.538461538461538,20.0
Monde Boromon Wafers rasa Strawberry susu,PT. Monde Mahkota Biskuit,2.0,60.0,1.0,17.0,6.0,7.0,35.0,2.0,6.05,1.67,5.23,8.96,2.33,18.0,0.0,0.0,0.0,0.0,9.0,7.0,2.7906976744186047,1.6666666666666667,8.955223880597014,5.230769230769231,14.000000000000002
Ceriping getuk singkong,Tidak Diketahui,3.2,462.0,1.2,67.7,20.7,0.0,0.0,0.6,21.49,2.0,20.83,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.488372093023255,2.0,30.8955223880597,20.83076923076923,0.0
Matoa, segar,1.8,1.1,65.25,1.2,21.1,0.1,0.0,10.0,0.5,4.19,2.0,6.49,0.15,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.05116279069767442,108.74999999999999,31.492537313432837,0.3692307692307692,0.2
Bayam kukus,Tidak Diketahui,1.6,30.0,1.3,5.8,0.7,0.0,15.0,1.2,1.4,2.17,1.78,1.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3953488372093024,2.166666666666667,1.044776119402985,1.7846153846153845,0.0
Telur bebek albino, segar,1.8,1.0,65.25,11.8,3.0,14.2,0.0,115.0,0.0,8.7,19.67,0.92,21.19,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,108.74999999999999,4.477611940298507,3.630769230769231,28.4
Mie pangsit basah,Tidak Diketahui,0.7,105.0,5.9,9.4,4.9,0.0,530.0,0.0,4.88,9.83,2.89,7.31,35.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.883720930232558,9.833333333333334,7.313432835820896,2.8923076923076922,0.0
Frisian flag california strawberry low fat,PT. Frisian Flag Indonesia,7.0,150.0,7.0,24.0,2.5,15.0,125.0,0.0,6.98,11.67,7.38,3.73,8.33,0.0,9.0,12.0,8.0,0.0,0.0,0.0,6.976744186046512,11.666666666666666,3.731343283582089,7.384615384615385,30.0
HILO PLATINUM Swiss Chocolate Flavour,PT. Nutrifood Indonesia,8.0,130.0,8.0,21.0,2.0,0.0,150.0,0.0,6.05,13.33,6.46,2.99,10.0,0.0,10.0,14.0,7.0,0.0,0.0,0.0,6.046511627906977,13.333333333333334,2.9850746268656714,6.461538461538462,0.0
Ikan Hiu kering,Tidak Diketahui,6.8,298.0,46.3,20.2,3.6,0.0,957.0,0.0,13.86,77.17,6.22,5.37,63.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.86046511627907,77.16666666666666,5.3731343283582085,6.215384615384615,0.0
Frisian flag gold (kental manis),PT. Frisian Flag Indonesia,3.0,130.0,3.0,22.0,3.5,15.0,0.0,0.0,6.05,5.0,6.77,5.22,0.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,6.046511627906977,5.0,5.223880597014925,6.769230769230769,30.0
Gandaria masak, segar,1.8,0.4,65.25,0.7,18.0,0.1,0.0,3.0,2.2,3.16,1.17,5.54,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0186046511627907,108.74999999999999,26.865671641791046,0.21538461538461537,0.2
Teh Kotak Rasa Blackcurrant,"PT. Ultrajaya Milk Industry & Trading CO.,Tbk",0.0,100.0,0.0,24.0,0.0,15.0,50.0,0.0,4.65,0.0,7.38,0.0,3.33,0.0,4.0,0.0,8.0,5.0,0.0,0.0,4.651162790697675,0.0,0.0,7.384615384615385,30.0
Oishi Snack Sponge Crunch Chocolate,PT. Liwayway,0.0,45.0,1.0,11.0,5.0,5.0,20.0,0.0,4.19,1.67,3.38,7.46,1.33,0.0,0.0,0.0,4.0,5.0,8.0,0.0,2.0930232558139537,1.6666666666666667,7.462686567164178,3.3846153846153846,10.0
KFC extra crispy paha atas,PT. Fast food indonesia,22.0,330.0,22.0,9.0,23.0,0.0,0.0,0.0,15.35,36.67,2.77,34.33,0.0,0.0,0.0,37.0,0.0,16.0,35.0,0.0,15.348837209302326,36.666666666666664,34.32835820895522,2.769230769230769,0.0
Saladstop Sea Breeze,Tidak Diketahui,6.2,379.3,29.5,17.4,23.0,7.9,2032.3,6.2,17.64,49.17,5.35,34.33,135.49,0.0,136.0,50.0,0.0,0.0,35.0,0.0,17.64186046511628,49.166666666666664,34.32835820895522,5.3538461538461535,15.8
Butter cookies Monde,PT. nissin biscuit indonesia,2.0,70.0,2.0,20.0,8.0,7.0,0.0,0.0,7.44,3.33,6.15,11.94,0.0,0.0,0.0,0.0,7.0,8.0,12.0,0.0,3.255813953488372,3.3333333333333335,11.940298507462686,6.153846153846154,14.000000000000002
Es krim Wall's oreo cookies cream,PT. Andrawina Darma Manunggal Mulya,1.0,140.0,2.0,17.0,7.0,11.0,0.0,1.0,6.51,3.33,5.23,10.45,0.0,0.0,0.0,0.0,6.0,7.0,11.0,0.0,6.511627906976744,3.3333333333333335,10.44776119402985,5.230769230769231,22.0
Naan maran sapi, masakan,1.8,7.9,65.25,38.3,5.1,15.0,0.0,220.0,0.0,22.23,63.83,1.57,50.6,14.67,0.0,0.0,0.0,0.0,0.0,0.0,0.3674418604651163,108.74999999999999,7.611940298507462,11.784615384615384,30.0
Nissin Walens Chocosoes,PT.Nissin Foods Indonesia,2.0,80.0,2.0,14.0,8.0,8.0,65.0,0.0,6.51,3.33,4.31,11.94,4.33,0.0,5.0,0.0,0.0,7.0,12.0,0.0,3.7209302325581395,3.3333333333333335,11.940298507462686,4.3076923076923075,16.0
East Bali Cashews Granola With Rosella Cinnamon,CV. Mente Bali Sejahtera,2.5,126.0,2.5,18.5,4.0,5.0,118.5,2.5,5.86,4.17,5.69,5.97,7.9,10.0,8.0,0.0,0.0,0.0,0.0,9.0,5.8604651162790695,4.166666666666666,5.970149253731343,5.6923076923076925,10.0
Jasjus Rasa Anggur,PT.Alam Karunia Segar,0.0,25.0,0.0,6.0,0.0,5.0,15.0,0.0,1.16,0.0,1.85,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.1627906976744187,0.0,0.0,1.8461538461538463,10.0
Beras jagung kuning kering, mentah,1.8,0.9,65.25,5.5,31.5,0.1,0.0,1.0,10.0,16.65,9.17,25.45,0.15,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.04186046511627907,108.74999999999999,47.01492537313433,1.6923076923076923,0.2
Indomie kari ayam,PT. Indofood CBP Sukses Makmur Tbk.,2.0,320.0,7.0,46.0,12.0,4.0,0.0,2.0,14.88,11.67,14.15,17.91,0.0,0.0,0.0,0.0,15.0,15.0,18.0,0.0,14.883720930232558,11.666666666666666,17.91044776119403,14.153846153846153,8.0
Ikan Hiu, segar,1.8,1.1,57.0,10.7,2.2,0.3,0.0,0.0,0.0,2.65,17.83,0.68,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05116279069767442,95.0,3.2835820895522394,3.292307692307692,0.6
Bebek albino, daging,1.8,100.0,1.0,81.80000000000001,11.3,3.7,27.0,0.0,50.0,0.0,14.09,18.83,1.14,40.3,3.33,0.0,0.0,0.0,0.0,0.0,4.651162790697675,1.6666666666666667,16.865671641791046,25.169230769230772,7.400000000000001
Jagung pipil var, harapan,1.8,100.0,1.2,81.80000000000001,6.2,15.0,5.1,0.0,1.0,2.6,17.07,10.33,23.45,7.61,0.07,0.0,0.0,0.0,0.0,0.0,4.651162790697675,2.0,9.253731343283581,25.169230769230772,30.0
Starbucks Iced caffe mocha (notfat milk),Tidak Diketahui,9.0,200.0,9.0,36.0,2.5,0.0,0.0,0.0,9.3,15.0,11.08,3.73,0.0,0.0,0.0,15.0,12.0,10.0,0.0,0.0,9.30232558139535,15.0,3.731343283582089,11.076923076923077,0.0
Gadeng / Gadung kering,Tidak Diketahui,0.2,322.0,2.4,76.6,0.6,0.0,5.0,0.0,14.98,4.0,23.57,0.9,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.976744186046512,4.0,0.8955223880597015,23.569230769230767,0.0
Sirup pirous,Tidak Diketahui,0.2,228.0,0.2,55.9,0.4,0.0,3.0,0.0,10.6,0.33,17.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.604651162790697,0.33333333333333337,0.5970149253731344,17.2,0.0
You C1000 vitamin apple,PT. Djojonegoro,0.0,60.0,0.0,14.0,0.0,14.0,0.0,0.0,2.79,0.0,4.31,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.7906976744186047,0.0,0.0,4.3076923076923075,28.000000000000004
Susu sapi, segar,1.8,0.7,61.0,3.2,4.3,3.5,0.0,36.0,0.0,2.84,5.33,1.32,5.22,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.03255813953488372,101.66666666666666,6.4179104477611935,0.9846153846153847,7.000000000000001
Roti gandum,Tidak Diketahui,4.0,267.0,10.72,48.68,3.24,5.91,508.0,4.0,12.42,17.87,14.98,4.84,33.87,0.0,34.0,18.0,0.0,0.0,0.0,0.0,12.41860465116279,17.866666666666667,4.835820895522389,14.978461538461538,11.82
Ikan Mujahir / Mujair pepes,Tidak Diketahui,1.0,121.0,21.7,0.8,2.8,0.0,58.0,0.0,5.63,36.17,0.25,4.18,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.627906976744186,36.166666666666664,4.17910447761194,0.24615384615384617,0.0
Lilin bungkus gedi,Tidak Diketahui,1.9,79.0,2.3,5.8,5.2,0.0,170.0,2.5,3.67,3.83,1.78,7.76,11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6744186046511627,3.833333333333333,7.761194029850746,1.7846153846153845,0.0
Mie celon,Tidak Diketahui,1.2,102.0,3.0,17.8,2.1,0.0,451.0,0.0,4.74,5.0,5.48,3.13,30.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.744186046511628,5.0,3.134328358208956,5.476923076923077,0.0
Beef burger,Tidak Diketahui,2.2,258.0,10.6,32.5,9.5,0.0,572.0,0.4,12.0,17.67,10.0,14.18,38.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.666666666666668,14.17910447761194,10.0,0.0
Kelapa Muda , daging,1.8,100.0,0.8,68.0,1.0,14.0,0.9,0.0,17.9,0.0,3.16,1.67,4.31,1.34,1.19,0.0,0.0,0.0,0.0,0.0,4.651162790697675,1.3333333333333335,1.4925373134328357,20.923076923076923,28.000000000000004
Walens choco soes,PT. nissin biscuit indonesia,2.0,140.0,2.0,14.0,8.0,0.0,0.0,0.0,6.51,3.33,4.31,11.94,0.0,0.0,0.0,0.0,5.0,7.0,12.0,0.0,6.511627906976744,3.3333333333333335,11.940298507462686,4.3076923076923075,0.0
Kapurung,Tidak Diketahui,0.6,41.0,2.0,7.8,0.3,0.0,185.0,2.0,1.91,3.33,2.4,0.45,12.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9069767441860466,3.3333333333333335,0.44776119402985076,2.4,0.0
Daun kesum, segar,1.8,0.8,48.0,4.5,9.1,0.8,0.0,11.0,1.6,2.23,7.5,2.8,1.19,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0372093023255814,80.0,13.582089552238804,1.3846153846153846,1.6
Ketela pohon / singkong, segar,1.8,0.5,65.25,1.0,31.5,0.3,0.0,2.0,0.9,7.16,1.67,11.32,0.45,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,108.74999999999999,47.01492537313433,0.3076923076923077,0.6
Teh melati daun kering,Tidak Diketahui,5.3,299.0,24.1,59.0,3.5,0.0,70.0,9.7,13.91,40.17,18.15,5.22,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.906976744186048,40.166666666666664,5.223880597014925,18.153846153846153,0.0
Tony roma's potato skin,Tidak Diketahui,0.0,567.5,35.0,41.0,31.5,2.0,0.0,0.0,34.93,58.33,12.62,76.12,0.0,0.0,0.0,59.0,0.0,35.0,77.0,0.0,26.395348837209305,58.333333333333336,47.01492537313433,12.615384615384615,4.0
Yogurt mixed berry,PT. Greenfield Indonesia,4.0,140.0,4.0,22.0,4.0,0.0,30.0,4.0,6.51,6.67,6.77,5.97,2.0,13.0,0.0,0.0,7.0,0.0,0.0,14.0,6.511627906976744,6.666666666666667,5.970149253731343,6.769230769230769,0.0
Susu Bear brand gold malt putih,PT. Nestle Indonesia,4.0,120.0,4.0,19.0,1.5,0.0,0.0,0.0,5.58,6.67,5.85,2.24,0.0,0.0,0.0,7.0,6.0,6.0,0.0,0.0,5.5813953488372094,6.666666666666667,2.2388059701492535,5.846153846153846,0.0
Pisang goroho, segar,1.8,1.0,65.25,1.5,27.9,0.2,0.0,36.0,4.6,5.53,2.5,8.58,0.3,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,108.74999999999999,41.64179104477611,0.46153846153846156,0.4
brokoli , matang,1.8,90.5,23.2,3.2,1.9,0.2,0.0,15.0,3.0,1.08,5.33,0.58,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.209302325581396,38.666666666666664,2.835820895522388,0.9846153846153847,0.4
Keripik oncom,Tidak Diketahui,2.2,567.5,8.3,42.6,31.5,0.0,0.0,3.3,27.81,13.83,13.11,65.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.395348837209305,13.833333333333334,47.01492537313433,13.107692307692309,0.0
Tepung terigu,Tidak Diketahui,1.0,333.0,9.0,77.2,1.0,0.0,2.0,0.3,15.49,15.0,23.75,1.49,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.488372093023257,15.0,1.4925373134328357,23.753846153846155,0.0
Kelapa muda,air,1.8,100.0,0.4,17.0,0.2,3.8,0.1,0.0,1.0,0.0,0.79,0.33,1.17,0.15,0.07,0.0,0.0,0.0,0.0,0.0,4.651162790697675,0.6666666666666667,0.2985074626865672,5.230769230769231,7.6
Richeese Nabati Wafer Krim Keju,Tidak Diketahui,0.0,40.0,0.0,6.0,1.5,0.0,30.0,0.0,1.86,0.0,1.85,2.24,2.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,1.8604651162790697,0.0,2.2388059701492535,1.8461538461538463,0.0
Dairy queen Vanilla cone,Tidak Diketahui,0.0,330.0,9.0,52.0,9.0,15.0,0.0,0.0,15.35,15.0,16.0,13.43,0.0,0.0,0.0,15.0,16.0,16.0,0.0,0.0,15.348837209302326,15.0,13.432835820895523,16.0,30.0
Kacang gude rebus,Tidak Diketahui,1.5,147.0,9.0,27.5,0.5,0.0,14.0,3.4,6.84,15.0,8.46,0.75,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.837209302325581,15.0,0.7462686567164178,8.461538461538462,0.0
Carman's bircher muesli,Tidak Diketahui,7.9,421.0,14.7,48.1,17.1,15.0,0.0,7.9,19.58,24.5,14.8,25.52,0.0,0.0,0.0,25.0,0.0,0.0,26.0,27.0,19.581395348837212,24.5,25.522388059701495,14.799999999999999,30.0
Ikan Pomo, segar,1.8,1.4,65.25,22.5,2.6,5.2,0.0,0.0,0.0,6.84,37.5,0.8,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06511627906976744,108.74999999999999,3.880597014925373,6.923076923076923,10.4
Taoge, segar,1.8,0.4,34.0,3.7,4.3,1.2,0.0,19.0,1.1,1.58,6.17,1.32,1.79,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0186046511627907,56.666666666666664,6.4179104477611935,1.1384615384615386,2.4
Nutrisari jus jambu,PT. Nutrifood Indonesia,0.0,60.0,0.0,13.0,1.5,12.0,0.0,0.0,2.79,0.0,4.0,2.24,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,2.7906976744186047,0.0,2.2388059701492535,4.0,24.0
Ultra milk low fat source of calcium,"PT. Ultrajaya Milk Industry, Tbk",7.0,90.0,7.0,11.0,2.5,0.0,105.0,0.0,4.19,11.67,3.38,3.73,7.0,8.0,7.0,12.0,0.0,0.0,0.0,0.0,4.186046511627907,11.666666666666666,3.731343283582089,3.3846153846153846,0.0
Piattos Sambal Terasi Flavor,PT. URC Indonesia,2.0,45.0,1.0,13.0,5.0,1.0,140.0,2.0,4.65,1.67,4.0,7.46,9.33,13.0,10.0,0.0,0.0,0.0,8.0,0.0,2.0930232558139537,1.6666666666666667,7.462686567164178,4.0,2.0
Bengkuang, segar,1.8,0.5,59.0,1.4,12.8,0.2,0.0,2.0,1.0,2.74,2.33,3.94,0.3,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,98.33333333333333,19.1044776119403,0.43076923076923074,0.4
Umbut kelapa, segar,1.8,1.3,39.0,2.0,7.2,0.2,0.0,4.0,2.5,1.81,3.33,2.22,0.3,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.06046511627906977,65.0,10.746268656716417,0.6153846153846154,0.4
Sarimi Gelas Rasa Kari Ayam,PT. Indofood CBP Sukses Makmur Tbk,2.0,70.0,8.0,16.0,8.0,1.0,1110.0,2.0,6.51,13.33,4.92,11.94,74.0,18.0,74.0,14.0,0.0,0.0,0.0,0.0,3.255813953488372,13.333333333333334,11.940298507462686,4.923076923076923,2.0
Martabak india,Tidak Diketahui,1.2,153.0,4.5,24.3,4.2,0.0,240.0,0.0,7.12,7.5,7.48,6.27,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.116279069767442,7.5,6.268656716417912,7.476923076923077,0.0
Wajit camilan,Tidak Diketahui,0.6,303.0,6.3,63.3,2.7,0.0,0.0,6.9,14.09,10.5,19.48,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.093023255813952,10.5,4.029850746268656,19.476923076923075,0.0
Taro net,PT. Tiga Pilar Sejahtera Food Tbk,2.0,80.0,2.0,15.0,2.0,0.0,0.0,0.0,3.72,3.33,4.62,2.99,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,3.7209302325581395,3.3333333333333335,2.9850746268656714,4.615384615384616,0.0
Sayur umbut rotan,Tidak Diketahui,1.3,57.0,5.4,3.1,2.6,0.0,256.0,1.6,2.65,9.0,0.95,3.88,17.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6511627906976742,9.000000000000002,3.880597014925373,0.9538461538461539,0.0
Kakicak,Tidak Diketahui,0.9,296.0,3.4,36.7,15.1,0.0,0.0,0.0,13.77,5.67,11.29,22.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.767441860465116,5.666666666666666,22.53731343283582,11.292307692307693,0.0
Yoforia Berry smooth,PT. Prima Laktosa,4.0,130.0,4.0,24.0,2.0,15.0,0.0,0.0,6.05,6.67,7.38,2.99,0.0,0.0,0.0,7.0,8.0,7.0,0.0,0.0,6.046511627906977,6.666666666666667,2.9850746268656714,7.384615384615385,30.0
Nissin Butter Coconut Biscuits,PT. Serena Indopangan Industri,2.0,100.0,1.0,14.0,5.0,4.0,55.0,2.0,4.65,1.67,4.31,7.46,3.67,0.0,0.0,0.0,0.0,5.0,8.0,7.0,4.651162790697675,1.6666666666666667,7.462686567164178,4.3076923076923075,8.0
Herslim,Tidak Diketahui,2.0,10.0,13.0,13.0,1.5,2.0,120.0,2.0,5.58,21.67,4.0,2.24,8.0,0.0,8.0,22.0,0.0,0.0,0.0,7.0,0.46511627906976744,21.666666666666668,2.2388059701492535,4.0,4.0
Indomie rasa kaldu ayam,PT. Indofood CBP Sukses Makmur Tbk.,4.0,110.0,6.0,50.0,12.0,0.0,980.0,4.0,15.81,10.0,15.38,17.91,65.33,45.0,66.0,0.0,0.0,0.0,18.0,0.0,5.116279069767442,10.0,17.91044776119403,15.384615384615385,0.0
Papeda,Tidak Diketahui,0.1,61.0,0.2,14.9,0.1,0.0,4.0,0.5,2.84,0.33,4.58,0.15,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8372093023255816,0.33333333333333337,0.1492537313432836,4.584615384615385,0.0
Daun oyong, segar,1.8,0.6,22.0,1.0,5.3,0.1,0.0,40.0,0.0,1.02,1.67,1.63,0.15,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.027906976744186046,36.666666666666664,7.91044776119403,0.3076923076923077,0.2
The coffe bean & tea leaf pure chocolate ice blended drink,Tidak Diketahui,15.0,390.0,15.0,72.0,7.0,15.0,0.0,0.0,18.14,25.0,22.15,10.45,0.0,0.0,0.0,25.0,23.0,19.0,0.0,0.0,18.13953488372093,25.0,10.44776119402985,22.153846153846153,30.0
wrp everyday susu bubuk rasa choco hazelnut,Tidak Diketahui,5.0,110.0,5.0,21.0,1.0,0.0,35.0,0.0,5.12,8.33,6.46,1.49,2.33,0.0,0.0,9.0,7.0,6.0,0.0,0.0,5.116279069767442,8.333333333333332,1.4925373134328357,6.461538461538462,0.0
Ichi ocha,PT. Asahi Indofood Beverage Makmur,0.0,0.0,0.0,26.0,0.0,15.0,35.0,0.0,4.65,0.0,8.0,0.0,2.33,0.0,3.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0
MR. P Honey Peanuts,PT. Mitrasatrya Perkasautama,7.0,150.0,7.0,5.0,12.0,3.0,0.0,0.0,6.98,11.67,1.54,17.91,0.0,0.0,0.0,12.0,0.0,7.0,18.0,0.0,6.976744186046512,11.666666666666666,17.91044776119403,1.5384615384615385,6.0
Suwir-suwir,Tidak Diketahui,1.0,347.0,0.5,81.80000000000001,0.9,0.0,0.0,0.8,16.14,0.83,25.91,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13953488372093,0.8333333333333334,1.3432835820895521,25.169230769230772,0.0
Daun labu siam, segar,1.8,1.2,34.0,4.0,4.7,0.4,0.0,16.0,3.5,1.58,6.67,1.45,0.6,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.05581395348837209,56.666666666666664,7.014925373134329,1.2307692307692308,0.8
Uceng / bunga melinjo, segar,1.8,1.7,65.25,5.8,11.7,1.3,0.0,0.0,4.8,3.81,9.67,3.6,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07906976744186046,108.74999999999999,17.46268656716418,1.7846153846153845,2.6
Golden Farm mixed vegetable,PT. Sukanda djaya,3.0,70.0,3.0,14.0,1.0,4.0,0.0,0.0,3.26,5.0,4.31,1.49,0.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,3.255813953488372,5.0,1.4925373134328357,4.3076923076923075,8.0
Kue pelita,Tidak Diketahui,0.6,141.0,5.3,17.6,5.5,0.0,0.0,0.0,6.56,8.83,5.42,8.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.558139534883721,8.833333333333334,8.208955223880597,5.415384615384616,0.0
Dairy queen chocolate dipped cone,Tidak Diketahui,1.0,460.0,9.0,59.0,22.0,15.0,0.0,1.0,21.4,15.0,18.15,32.84,0.0,0.0,0.0,0.0,19.0,22.0,33.0,0.0,21.3953488372093,15.0,32.83582089552239,18.153846153846153,30.0
Jeruk banjar, segar,1.8,0.4,61.0,0.8,14.1,0.2,0.0,3.0,5.4,2.84,1.33,4.34,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0186046511627907,101.66666666666666,21.044776119402986,0.24615384615384617,0.4
Daun labu wuluh/kuning, segar,1.8,1.6,34.0,3.6,4.5,0.6,0.0,16.0,2.9,1.58,6.0,1.38,0.9,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0744186046511628,56.666666666666664,6.7164179104477615,1.1076923076923078,1.2
Ikan Mayong, segar,1.8,1.5,65.25,17.9,0.4,2.0,0.0,0.0,0.0,4.51,29.83,0.12,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,108.74999999999999,0.5970149253731344,5.507692307692307,4.0
Ikan Tarmon, segar,1.8,0.8,65.25,19.5,2.0,1.1,0.0,43.0,0.0,4.47,32.5,0.62,1.64,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0372093023255814,108.74999999999999,2.9850746268656714,6.0,2.2
Soto jeroan, masakan,1.8,1.1,65.25,11.8,1.4,4.3,0.0,363.0,0.0,4.28,19.67,0.43,6.42,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05116279069767442,108.74999999999999,2.08955223880597,3.630769230769231,8.6
Tedong pallu basa, masakan,1.8,1.7,65.25,10.4,2.8,3.4,0.0,397.0,0.0,3.86,17.33,0.86,5.07,26.47,0.0,0.0,0.0,0.0,0.0,0.0,0.07906976744186046,108.74999999999999,4.17910447761194,3.2,6.800000000000001
Tepung Ganyong,Tidak Diketahui,0.3,353.0,0.8,81.80000000000001,1.7,0.0,3.0,0.7,16.42,1.33,25.72,2.54,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41860465116279,1.3333333333333335,2.5373134328358207,25.169230769230772,0.0
Umbut rotan,Tidak Diketahui,1.3,34.0,2.4,5.5,0.3,0.0,8.0,2.2,1.58,4.0,1.69,0.45,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5813953488372092,4.0,0.44776119402985076,1.6923076923076923,0.0
Beras ladang, mentah,1.8,0.9,65.25,7.5,31.5,3.8,0.0,10.0,5.9,17.49,12.5,24.0,5.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.04186046511627907,108.74999999999999,47.01492537313433,2.307692307692308,7.6
Yogurt frozen pinkberry (Kecil),Tidak Diketahui,0.0,150.0,6.0,31.0,0.0,15.0,0.0,0.0,6.98,10.0,9.54,0.0,0.0,0.0,0.0,10.0,10.0,7.0,0.0,0.0,6.976744186046512,10.0,0.0,9.538461538461538,30.0
Golden Farm corn kernel,PT. Sukanda djaya,3.0,70.0,3.0,14.0,1.0,3.0,0.0,0.0,3.26,5.0,4.31,1.49,0.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,3.255813953488372,5.0,1.4925373134328357,4.3076923076923075,6.0
Pempek telur, masakan,1.8,1.9,65.25,4.7,28.3,2.7,0.0,448.0,0.0,7.26,7.83,8.71,4.03,29.87,0.0,0.0,0.0,0.0,0.0,0.0,0.08837209302325581,108.74999999999999,42.23880597014926,1.4461538461538461,5.4
Nutrisari Florida orange,PT.Nutrifood indonesia,0.0,50.0,0.0,13.0,0.0,11.0,0.0,0.0,2.33,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,2.3255813953488373,0.0,0.0,4.0,22.0
